,online_order,book_table,rate,votes,location,rest_type,dish_liked,cuisines,type,city,costfor2
3025,0,1,3.7,151,Jayanagar,Lounge,"Mutton Biryani, Mojito, Dal Makhani, Cocktails, Raita","North Indian, Afghani",Delivery,Basavanagudi,1350.0
3026,1,0,4.1,139,Jayanagar,Casual Dining,"Roti, Butter Kulcha, Fried Rice, Tomato Soup, Curd Rice, Lunch Buffet, Paneer Tikka","North Indian, Chinese, South Indian",Delivery,Basavanagudi,550.0
3028,1,0,4.0,219,Basavanagudi,Cafe,"Pizza, Fries, Anjeer Ice Cream, Sandwiches, Gelato, Burgers, Kesar Badam","Cafe, Italian",Delivery,Basavanagudi,600.0
3029,0,1,4.1,2303,Jayanagar,Casual Dining,"Palak Paneer, Aam Panna, Crispy Corn, Gajar Ka Halwa, Panipuri, Kulfi, Salads","North Indian, Chinese",Delivery,Basavanagudi,950.0
3030,0,0,4.0,104,City Market,Casual Dining,"Chicken Biryani, Chilli Chicken, Omelette, Mutton Biryani","North Indian, Chinese",Delivery,Basavanagudi,650.0
3031,0,0,3.5,334,Jayanagar,Casual Dining,"Hyderabadi Biryani, Veg Thali, Chicken Pepper Dry, Mutton Biryani, Chicken Guntur, Fish Fry, Beer",North Indian,Delivery,Basavanagudi,600.0
3032,0,0,3.8,36,Banashankari,Delivery,Prompt Service,"North Indian, Continental, Italian",Delivery,Basavanagudi,400.0
3033,0,1,3.8,176,Jayanagar,Casual Dining,"Mutton Biryani, Cocktails, Dal Makhani, Naan, Fish, Roti, Lamb","North Indian, Afghani",Delivery,Basavanagudi,1350.0
3035,0,0,3.5,52,Banashankari,Quick Bites,Rooftop Ambience,South Indian,Delivery,Basavanagudi,300.0
3039,0,0,2.7,128,Banashankari,Casual Dining,"Cantonese Noodles, Basil Chicken, Hunan Chicken Gravy, Manchow Soup, Dragon Chicken, Chicken Grill","Chinese, Thai",Delivery,Basavanagudi,850.0
3046,1,1,3.8,203,Richmond Road,Casual Dining,"Tandoori Chicken, Kheer, Chicken Tikka, Butter Naan, Sweet Lassi, Caramel Custard, Panipuri","North Indian, Chinese, Mughlai",Delivery,Basavanagudi,1200.0
3047,1,1,4.1,1077,Jayanagar,Casual Dining,"Spring Roll, Vanilla Ice Cream, Veg Thali, Biryani, Thandai, Roti, Tikka","North Indian, Chinese",Delivery,Basavanagudi,1000.0
3048,1,0,3.1,68,Jayanagar,Quick Bites,"Chicken Grill, Rumali Roti, Rolls","Mughlai, North Indian, Kebab, Rolls, Chinese",Delivery,Basavanagudi,550.0
3049,1,0,4.1,185,Jayanagar,Quick Bites,"Faluda, Brownie, Sandwich, Kulfi, Fruit Salad, Sweet Lassi, Chocolate Fudge","Juices, Desserts",Delivery,Basavanagudi,200.0
3051,1,0,3.9,40,Basavanagudi,Casual Dining,Masala Dosa,"North Indian, Chinese, South Indian, Fast Food",Delivery,Basavanagudi,600.0
3053,1,0,3.6,43,JP Nagar,Casual Dining,Tandoori Chicken,"Chinese, North Indian, Mughlai",Delivery,Basavanagudi,600.0
3055,1,1,3.7,36,Jayanagar,Casual Dining,Vegetarian,"Chinese, North Indian, Pizza, Italian",Delivery,Basavanagudi,650.0
3061,0,0,4.1,868,Banashankari,Pub,"Beer, Wedges, Pizza, Nachos, Salads, Papaya Salad, Buffalo Wings","Continental, Italian, Mexican, North Indian, Chinese, Steak",Delivery,Basavanagudi,1200.0
3062,0,1,3.8,235,Jayanagar,Casual Dining,"Sea Food, Fish, Masala Papad, Chilli Paneer, Cocktails, Corn Pakoda, Biryani","Konkan, Seafood",Delivery,Basavanagudi,1000.0
3064,0,0,3.0,98,Banashankari,Bar,"Paneer Tikka, Dal Kichadi, French Fries","North Indian, Chinese",Delivery,Basavanagudi,800.0
3071,1,0,3.8,75,Jayanagar,Quick Bites,"Fish Curry, Appam, Tea, Egg Roast, Sea Food","Kerala, North Indian, Chinese",Delivery,Basavanagudi,300.0
3076,0,0,4.3,141,Jayanagar,"Sweet Shop, Quick Bites",Obbattu,"Mithai, South Indian",Delivery,Basavanagudi,200.0
3077,0,0,4.0,920,Jayanagar,Casual Dining,"Chicken Biryani, Andhra Meal, Pepper Chicken, Andhra Thali, Chilli Chicken, Murgh Ghee Roast, Vegetable Biryani","Andhra, Biryani",Delivery,Basavanagudi,600.0
3078,0,0,3.8,71,Jayanagar,Food Court,"Chaat, Bombay Bhel, Pav Bhaji","South Indian, Chinese, North Indian",Delivery,Basavanagudi,1200.0
3079,0,1,4.2,731,Jayanagar,Cafe,"Pizza, Vegetarian, Momo Platter, Momos, Nachos, Salsa, Salad","Cafe, Continental, Beverages, Healthy Food, Desserts, Sandwich, Pizza, Salad",Delivery,Basavanagudi,800.0
3080,0,0,4.3,345,Banashankari,Dessert Parlor,"Hot Chocolate Fudge, Vanilla Ice Cream, Fudge Cake, Chocolate Mousse","Ice Cream, Desserts",Delivery,Basavanagudi,400.0
3081,0,1,4.1,102,Jayanagar,Cafe,"Pasta, Pizza, Mocktails","Cafe, Chinese, Continental, Fast Food",Delivery,Basavanagudi,800.0
3082,0,0,4.2,244,Banashankari,Casual Dining,"Pasta, Pepper Pizza, Paneer Pizza, Peppy Paneer, Nachos, Supreme Pizza, Manchow Soup","Italian, North Indian, Mexican",Delivery,Basavanagudi,800.0
3083,0,0,4.0,1047,Banashankari,Quick Bites,"Pasta, Momos, Rolls, Chicken Roll, Chilli Chicken, Paneer Roll, Spaghetti","Italian, Continental, Fast Food, Chinese, Momos",Delivery,Basavanagudi,450.0
3084,0,0,3.9,56,Jayanagar,Dessert Parlor,"Peda, Dhokla, Vada Pav, Samosa, Jalebi","Desserts, Mithai",Delivery,Basavanagudi,200.0
3085,0,1,3.6,571,Jayanagar,Casual Dining,"Beer, Pasta, Burgers, Biryani, Masala Peanuts, Noodles, Au Gratin","Continental, Italian, Chinese, North Indian",Delivery,Basavanagudi,800.0
3095,0,0,3.6,299,Banashankari,Quick Bites,"Rolls, Momos, Fries, Veggie Roll, Chicken Kebab Roll, Paneer Roll, Cheese Roll","Fast Food, Rolls, Momos",Delivery,Basavanagudi,300.0
3100,0,0,3.8,39,Banashankari,Quick Bites,Masala Dosa,"South Indian, Chinese, North Indian",Delivery,Basavanagudi,350.0
3103,0,0,4.0,62,Jayanagar,Cafe,"Rose Tea, Hibiscus Tea, Masala Chai, Ginger Tea",Cafe,Delivery,Basavanagudi,150.0
3110,0,0,3.2,59,Jayanagar,"Cafe, Casual Dining","Coffee, Sandwich","Cafe, Fast Food",Delivery,Basavanagudi,550.0
3111,0,0,4.0,147,Jayanagar,Dessert Parlor,"Apple Pie, New York Cheesecake",Desserts,Delivery,Basavanagudi,400.0
3119,0,0,3.7,65,Banashankari,Quick Bites,"Panipuri, Chaat, Noodles, Dahi Bhalle","Fast Food, Street Food",Delivery,Basavanagudi,300.0
3161,1,0,3.5,41,South Bangalore,Food Truck,Pizza,"Pizza, Fast Food, BBQ",Delivery,Basavanagudi,400.0
3162,1,0,3.9,60,Jayanagar,"Beverage Shop, Quick Bites","Sandwiches, Fruit Juices, Choco Almond, Cheese Sandwich","Beverages, Fast Food",Delivery,Basavanagudi,400.0
3164,1,0,3.8,109,Jayanagar,Casual Dining,"Sea Food, Beer, Prawn, Neer Dosa, Palak Rice, Tandoori Chicken","North Indian, Chinese",Delivery,Basavanagudi,500.0
3165,1,0,3.9,193,JP Nagar,Casual Dining,"Jowar Roti, Akki Rottis, Buttermilk, Idli, Thali, Vada, Bajji","South Indian, North Indian, Chinese",Delivery,Basavanagudi,400.0
3166,1,0,3.8,59,Banashankari,Casual Dining,"Stuffed Mushroom, Chicken Biryani, Jal-jeera","North Indian, Chinese",Delivery,Basavanagudi,750.0
3174,1,0,3.8,186,JP Nagar,Cafe,"Barbecue Chicken Burger, Coffee, Ice Tea, Peri Peri Chicken, Pasta, Maggi, Nachos","Cafe, American, Continental, Italian",Delivery,Basavanagudi,500.0
3179,0,0,4.2,502,Basavanagudi,Bakery,"Honey Cake, Apple Cake, Potato Bun, Fruit Cake, Bun Butter Jam, Bun Masala, Veg Puff",Bakery,Desserts,Basavanagudi,150.0
3180,0,0,4.3,372,Basavanagudi,Dessert Parlor,"Hot Chocolate Fudge, Apple Cake, Almond Fudge, Banana Split, Fudge Cake, Chocolate Sundae, Creamy Vanilla Ice Cream","Ice Cream, Desserts",Desserts,Basavanagudi,400.0
3181,0,0,4.0,98,Basavanagudi,"Sweet Shop, Quick Bites","Mysore Pak, Pav Bhaji, Chaat, Masala Poori, Badam Milk, Paratha, Panipuri","Mithai, Street Food, North Indian, Chinese",Desserts,Basavanagudi,400.0
3182,1,0,3.9,56,Basavanagudi,Dessert Parlor,"Waffles, Nutella Waffle, Thick Shakes","Desserts, Beverages",Desserts,Basavanagudi,400.0
3184,0,0,3.9,95,Basavanagudi,Dessert Parlor,"Donut, Chocolate Cheese",Bakery,Desserts,Basavanagudi,400.0
3187,1,0,4.0,73,Basavanagudi,Bakery,"Macaroon, Mousse, Caramel Eclair","Bakery, French, Desserts",Desserts,Basavanagudi,300.0
3189,1,0,4.0,219,Basavanagudi,Cafe,"Pizza, Fries, Anjeer Ice Cream, Sandwiches, Gelato, Burgers, Kesar Badam","Cafe, Italian",Desserts,Basavanagudi,600.0
3192,1,0,3.8,71,Basavanagudi,Dessert Parlor,Hot Chocolate Fudge,"Ice Cream, Desserts, Beverages, Sandwich",Desserts,Basavanagudi,400.0
3194,1,0,4.1,216,Basavanagudi,Cafe,"Pasta, Nachos, Jalapeno Poppers, Burrito Bowl, Ferrero Rocher Shake, Falafal Sandwich, Banana Waffles","Cafe, Continental, Beverages, Desserts",Desserts,Basavanagudi,500.0
3198,1,0,4.1,46,Basavanagudi,Beverage Shop,Brownie,"Beverages, Desserts",Desserts,Basavanagudi,400.0
3200,1,0,2.7,97,Basavanagudi,Casual Dining,Masala Dosa,"South Indian, Fast Food, Street Food",Desserts,Basavanagudi,400.0
3222,0,1,4.3,633,Jayanagar,"Cafe, Casual Dining","Tea, Waffles, Coffee, Nutella Waffle, Pizza, Wedges, Pasta","Cafe, Continental, Mediterranean, Italian, Desserts",Desserts,Basavanagudi,800.0
3223,0,0,4.5,197,Jayanagar,Dessert Parlor,"Chocolate Sundae, Gelato Ice Cream, Chocolate Truffle, Coffee, Cheesecake","Ice Cream, Desserts",Desserts,Basavanagudi,400.0
3224,1,0,3.7002620003365108,0,Jayanagar,Casual Dining,"Pizza, Momos, Brownie, Pasta, Nachos, Waffles, Onion Rings","Asian, Chinese, Continental, Italian",Desserts,Basavanagudi,800.0
3225,0,0,4.3,141,Jayanagar,"Sweet Shop, Quick Bites",Obbattu,"Mithai, South Indian",Desserts,Basavanagudi,200.0
3226,1,0,4.0,1778,Jayanagar,Quick Bites,"Coffee, Thali, Kharabath, Masala Dosa, Idli Vada, Vanilla Ice Cream, Bisi Bele Bhaath","North Indian, South Indian, Fast Food, Juices",Desserts,Basavanagudi,200.0
3227,0,0,4.4,366,Jayanagar,Dessert Parlor,"Guava Ice Cream, Coffee Walnut, Tender Coconut Ice Cream, Waffle Cone, Mango Ice Cream, Fruit Ice Cream, Waffles","Ice Cream, Desserts",Desserts,Basavanagudi,150.0
3228,0,0,4.2,223,Jayanagar,Cafe,"Burgers, Coffee, Pasta, Peri Peri Fries, Kit Kat Shake, Nachos, Paneer Tikka Pizza","Cafe, Salad, Wraps, Beverages",Desserts,Basavanagudi,800.0
3229,0,0,4.2,820,Jayanagar,Beverage Shop,"Sandwiches, Hot Chocolate Fudge, Faluda, Paneer Sandwich, Grilled Sandwich, Cheese Sandwich, Tomato Soup","Beverages, Desserts",Desserts,Basavanagudi,250.0
3230,0,0,4.4,356,Banashankari,Sweet Shop,"Dhokla, Jalebi, Badam Milk, Rabri, Rasgulla, Rasmalai, Samosa Kachori",Mithai,Desserts,Basavanagudi,150.0
3231,1,0,4.4,356,Jayanagar,Dessert Parlor,"Pizza Waffles, Sandwich, Hot Chocolate, Fries, Marshmallow, Cheesecake, Nutella Shake","Desserts, Beverages",Desserts,Basavanagudi,400.0
3232,0,0,3.9,56,Jayanagar,Dessert Parlor,"Peda, Dhokla, Vada Pav, Samosa, Jalebi","Desserts, Mithai",Desserts,Basavanagudi,200.0
3233,1,0,4.2,95,Jayanagar,"Beverage Shop, Dessert Parlor","Waffles, Iced Coffee, Yoghurt Shake, Belgian Chocolate Waffle, Ice Tea, Faluda","Beverages, Desserts",Desserts,Basavanagudi,400.0
3234,1,0,4.2,228,Jayanagar,Dessert Parlor,"Chocolava, Burgers, Chocolate Truffle, Rolls, Rainbow Cake, Mousse, Veg Puff","Bakery, Desserts",Desserts,Basavanagudi,500.0
3235,1,0,3.8,152,Jayanagar,Dessert Parlor,Waffles,"Desserts, Beverages",Desserts,Basavanagudi,350.0
3236,1,0,4.1,438,Jayanagar,Dessert Parlor,"Rolls, Ice Cream Roll, Paan Ice Cream, Coffee, Vanilla Ice Cream, Chocolate Icecreams, Mississippi Mudpie","Desserts, Ice Cream, Beverages, Fast Food, Sandwich",Desserts,Basavanagudi,500.0
3237,0,0,4.1,108,Jayanagar,Cafe,Coffee,"Cafe, Desserts",Desserts,Basavanagudi,700.0
3238,1,0,4.3,860,Banashankari,Dessert Parlor,"Nachos, Cup Cake, Hot Chocolate Fudge, Salsa, Cheesy Garlic Bread, Waffles, Tiramisu","Desserts, Ice Cream",Desserts,Basavanagudi,500.0
3240,1,0,3.5,56,Jayanagar,Dessert Parlor,"Waffles, Cup Cake, Chocolate Cake","Ice Cream, Desserts, Beverages",Desserts,Basavanagudi,400.0
3241,1,0,3.7,47,Jayanagar,"Quick Bites, Dessert Parlor","Biryani, Thick Shakes, Fries","Fast Food, Desserts, Beverages",Desserts,Basavanagudi,400.0
3242,1,0,3.8,918,Banashankari,"Cafe, Casual Dining","Churros, Cannelloni, Minestrone Soup, Hot Chocolate, Pink Sauce Pasta, Salsa, Veg Supreme Pizza","Cafe, Mexican, Italian",Desserts,Basavanagudi,800.0
3244,1,0,4.0,253,Jayanagar,Dessert Parlor,"Coffee, Chocolate Donut, Chocolate Dreamcake, Cookie Crunch, Double Chocolate Cake, Hot Chocolate","Desserts, Beverages",Desserts,Basavanagudi,300.0
3249,1,0,3.9,210,Jayanagar,"Beverage Shop, Dessert Parlor","Thick Shakes, Chocolate Hazelnut Shake, Mango Shake, Choco Hazelnut, Milk Shake, Chocolate Oreo, Strawberry Milkshake","Desserts, Beverages, Ice Cream",Desserts,Basavanagudi,400.0
3252,1,0,4.1,210,Jayanagar,"Dessert Parlor, Beverage Shop","Faluda, Mango Lassi, Sweet Lassi, Fruit Salad, Shrikhand, Matka Kulfi, Pudina Lassi","Beverages, Desserts",Desserts,Basavanagudi,150.0
3254,1,0,3.8,144,Banashankari,Cafe,"Pasta, Gelato, Garlic Bread, Mojito, Nachos, Paneer Pizza, Mocktails","Chinese, Cafe, Italian",Desserts,Basavanagudi,700.0
3258,1,0,4.2,249,Jayanagar,Dessert Parlor,"Choco Blast Waffles, Coffee, Nitrogen Ice Cream, Brownie Sundae, Nutella Waffle, Kitkat Waffles, Brownie Waffle","Desserts, Beverages",Desserts,Basavanagudi,300.0
3260,0,0,4.1,59,Jayanagar,Dessert Parlor,Friendly Staff,"Ice Cream, Desserts",Desserts,Basavanagudi,200.0
3262,0,0,4.0,147,Jayanagar,Dessert Parlor,"Apple Pie, New York Cheesecake",Desserts,Desserts,Basavanagudi,400.0
3270,1,0,3.9,70,Banashankari,Dessert Parlor,Waffles,"Fast Food, Desserts, Ice Cream",Desserts,Basavanagudi,400.0
3278,1,0,4.1,204,Jayanagar,Dessert Parlor,"Choco Hazelnut, Belgian Chocolate, Strawberry Sorbet, Mango Sorbet, Mango Cheesecake, Mojito, Belgium Chocolate","Ice Cream, Desserts",Desserts,Basavanagudi,300.0
3288,1,0,3.9,750,Basavanagudi,Casual Dining,"Coffee, Spring Roll, Roti, Panneer Butter Masala, Noodles, Butter Naan, Masala Dosa","North Indian, Chinese, South Indian",Dine-out,Basavanagudi,500.0
3289,0,1,4.3,1037,Basavanagudi,Casual Dining,"Salads, Masala Chai, Brownie, Wine Sauteed Mushrooms, Salad, Apple Pie, Pasta Alfredo","Desserts, Asian, Beverages",Dine-out,Basavanagudi,1000.0
3290,1,0,4.0,232,Basavanagudi,Casual Dining,"Paneer Tikka, Masala Papad, Garlic Naan","North Indian, Chinese",Dine-out,Basavanagudi,750.0
3291,0,0,3.8,166,Basavanagudi,Casual Dining,"Panipuri, Gol Gappe","North Indian, Rajasthani",Dine-out,Basavanagudi,600.0
3292,0,0,3.9,153,Basavanagudi,Casual Dining,"Curd Rice, Coriander Soup, Masala Dosa, Biryani, Thali",South Indian,Dine-out,Basavanagudi,350.0
3293,1,1,4.6,1755,Basavanagudi,"Casual Dining, Cafe","Barbeque Chicken Pizza, Mushroom Ravioli, Pasta, Lasagne, Berryblast, Mocktails, Potato Wedges","Pizza, Cafe, Italian",Dine-out,Basavanagudi,600.0
3294,0,0,4.1,428,Basavanagudi,Casual Dining,"Chaap, Matka Lassi, Paneer Tikka, Dal Makhani, Chole Kulche, Paneer Kulcha, Paratha","North Indian, Street Food",Dine-out,Basavanagudi,1000.0
3295,1,0,3.8,469,Basavanagudi,Casual Dining,"Masala Papad, Paneer Satay, Vegetable Biryani, Panneer Butter Masala, Tomato Soup, Manchow Soup, Roti","North Indian, Chinese, Beverages",Dine-out,Basavanagudi,750.0
3296,1,0,3.9,240,Basavanagudi,Cafe,"Fries, Oreo Shake, Pasta Arrabiata",Cafe,Dine-out,Basavanagudi,700.0
3297,1,0,3.8,527,Basavanagudi,Casual Dining,"Masala Chaach, Tomato Shorba, Gajar Ka Halwa, Biryani, Deluxe Punjabi Thali, Rajma, Paneer Tikka Masala",North Indian,Dine-out,Basavanagudi,500.0
3298,1,0,4.1,364,Basavanagudi,Casual Dining,"Masala Dosa, Filter Coffee, Maddur Vada, Curd Vadai, Onion Dosa, Upma, Sunday Breakfast","South Indian, Chinese, North Indian, Street Food, Rolls, Juices",Dine-out,Basavanagudi,550.0
3299,0,0,2.7,377,Basavanagudi,Pub,"Thai Chicken, Chicken Lollipop, Cocktails, Jeera Rice, Rolls, Draught Beer, French Fries","North Indian, Chinese, Thai",Dine-out,Basavanagudi,1100.0
3300,0,0,3.8,148,Basavanagudi,"Casual Dining, Cafe","Paratha, Sandwich, Chilli Idli, Noodles, Sandwiches, Lime Soda","North Indian, Cafe, Chinese, Fast Food",Dine-out,Basavanagudi,550.0
3301,1,0,3.8,286,Basavanagudi,Casual Dining,"Onion Rings, Pasta, Kadhai Paneer, Salads, Salad, Roti, Jeera Rice",North Indian,Dine-out,Basavanagudi,600.0
3303,0,0,3.9,206,Basavanagudi,Quick Bites,"Chicken Biryani, Mutton Biryani, Egg Biryani, Chicken Fry, Mutton Fry","South Indian, Mangalorean",Dine-out,Basavanagudi,450.0
3304,0,0,3.9,133,Basavanagudi,Casual Dining,"Chilli Paneer Pizza, Mocktails, French Fries, White Sauce Pasta, Nachos, Manchurian","Italian, Continental",Dine-out,Basavanagudi,650.0
3305,0,0,3.6,160,Basavanagudi,Casual Dining,Biryani,"Andhra, Chinese, North Indian",Dine-out,Basavanagudi,800.0
3307,1,0,4.0,219,Basavanagudi,Cafe,"Pizza, Fries, Anjeer Ice Cream, Sandwiches, Gelato, Burgers, Kesar Badam","Cafe, Italian",Dine-out,Basavanagudi,600.0
3310,0,1,3.7,64,Basavanagudi,Bar,Rooftop Ambience,Finger Food,Dine-out,Basavanagudi,2200.0
3311,1,0,4.1,216,Basavanagudi,Cafe,"Pasta, Nachos, Jalapeno Poppers, Burrito Bowl, Ferrero Rocher Shake, Falafal Sandwich, Banana Waffles","Cafe, Continental, Beverages, Desserts",Dine-out,Basavanagudi,500.0
3312,1,0,3.7,514,Basavanagudi,Cafe,"Pizza, Pasta Alfredo, Brownie, Garlic Bread, Sandwiches, Lemon Mojito, Mocha Fudge","Cafe, Italian, Beverages",Dine-out,Basavanagudi,600.0
3313,1,0,3.7,54,Basavanagudi,Cafe,"Pasta, Pizza, Burgers, Pancakes, Garlic Bread","Cafe, Beverages",Dine-out,Basavanagudi,600.0
3314,1,0,2.7,97,Basavanagudi,Casual Dining,Masala Dosa,"South Indian, Fast Food, Street Food",Dine-out,Basavanagudi,400.0
3316,1,0,4.1,176,Basavanagudi,Casual Dining,"Brownie, Mojito, Prawn Ghee Roast, Corn Tikki, Mushroom Ghee Roast, Pinacolada, Biryani","Andhra, North Indian, Chinese",Dine-out,Basavanagudi,800.0
3317,1,0,3.8,540,Basavanagudi,Casual Dining,"Rolls, Shawarma, Butter Chicken, Mutton Biryani, Lahori Chicken, Chicken Roll, Grape Juice","North Indian, Kebab, Biryani, Chinese",Dine-out,Basavanagudi,650.0
3318,1,0,3.4,58,Basavanagudi,Cafe,"Maggi, Pasta, Burgers, Sandwiches, Fries","Cafe, Fast Food",Dine-out,Basavanagudi,400.0
3319,0,0,3.7,217,Basavanagudi,Casual Dining,"Chaat, Brownie, Onion Rings, Tomato Soup, Paneer Manchurian, Thali, Faluda","North Indian, Chinese, South Indian, Fast Food, Juices",Dine-out,Basavanagudi,450.0
3322,0,0,3.7,61,Basavanagudi,Casual Dining,"Mutton Biryani, Crispy Fried Chicken","Biryani, South Indian, North Indian, Chinese, Andhra",Dine-out,Basavanagudi,600.0
3324,0,0,3.9,111,Basavanagudi,Casual Dining,"Murgh Ghee Roast, Malai Kofta, Butter Chicken, Donne Biryani, Cocktails, Palak Rice, Masala Peanuts","North Indian, Chinese, Mughlai",Dine-out,Basavanagudi,700.0
3325,1,0,3.9,40,Basavanagudi,Casual Dining,Masala Dosa,"North Indian, Chinese, South Indian, Fast Food",Dine-out,Basavanagudi,600.0
3334,0,0,3.8,55,South Bangalore,Food Truck,"Biryani, Momos, Rolls","Chinese, Rolls, Biryani, Momos",Dine-out,Basavanagudi,300.0
3336,0,0,4.5,2896,Basavanagudi,Quick Bites,"Rava Idli, Filter Coffee, Ghee Masala Dosa, Badam Halwa, Upma, Raita, Rasam Rice",South Indian,Dine-out,Basavanagudi,250.0
3337,0,0,4.4,4460,Basavanagudi,Quick Bites,"Filter Kaapi, Filter Coffee, Khara Bhath, Maddur Vada, Crispy Masala Dosa, Kesari Bath, Ghee Masala Dosa",South Indian,Dine-out,Basavanagudi,150.0
3338,0,0,4.8,2679,Basavanagudi,Quick Bites,"Filter Coffee, Kesari Bath, Idli Vada, Upma, Badam Milk, Kharabath, Tea",South Indian,Dine-out,Basavanagudi,100.0
3339,1,0,3.9,101,Basavanagudi,Quick Bites,"Sweet Pongal, Curd Rice",South Indian,Dine-out,Basavanagudi,150.0
3340,1,0,4.1,1720,Basavanagudi,Quick Bites,"Grape Juice, Chicken Grill, Chicken Tikka Roll, Shawarma Roll, Chicken Shawarama, Biryani Combo, Rolls","North Indian, Kebab, Chinese, Fast Food",Dine-out,Basavanagudi,400.0
3341,1,0,4.1,558,Basavanagudi,Quick Bites,"Benne Dosa, Mirchi Bajji, Filter Coffee, Poha, Tea, Butter Dosa, Crispy Dosa",South Indian,Dine-out,Basavanagudi,150.0
3342,1,0,4.2,64,Basavanagudi,Quick Bites,"Pizza, Nachos, Salads, Peri Peri Fries, Brownie, Pasta Alfredo, Spaghetti","Salad, Healthy Food, Sandwich, Juices, Burger, Desserts, Pizza",Dine-out,Basavanagudi,500.0
3343,1,0,4.1,449,Basavanagudi,Quick Bites,"Masala Poori, Bhel Puri, Panipuri, Chaat, Dahipuri, Sev Puri, Dahi Aloo Puri",Street Food,Dine-out,Basavanagudi,100.0
3344,1,0,3.8,319,Basavanagudi,Quick Bites,"Fries, Hot Wings, Burgers, Rice Bowl","Burger, Fast Food",Dine-out,Basavanagudi,400.0
3345,0,0,3.9,100,Basavanagudi,Quick Bites,"Coffee, Vada, Curd Rice, Ghee Roast Paneer, Thali","South Indian, North Indian, Chinese",Dine-out,Basavanagudi,300.0
3347,1,0,3.6,276,Basavanagudi,Quick Bites,"Burgers, Fries, Schezwan Burger, Maharaja Mac","Burger, Fast Food",Dine-out,Basavanagudi,500.0
3348,0,0,4.2,253,Basavanagudi,Quick Bites,"Khali Dosa, Kali Dosa, Upma, Filter Coffee, Kesari Bath, Set Dosa, Masala Dosa",South Indian,Dine-out,Basavanagudi,250.0
3350,1,0,4.2,444,Basavanagudi,Quick Bites,"Sweet Pongal, Mini Idlis, Filter Coffee, Open Masala Dosa, Pakoda, Vada, Raagi Dosa",South Indian,Dine-out,Basavanagudi,100.0
3351,0,0,4.1,279,Basavanagudi,Quick Bites,"Chocolate Sandwich, Corn Sandwich, Chocolate Sandwiches, Lassi, Chilli Cheese, Chaat, Panipuri","Fast Food, Street Food",Dine-out,Basavanagudi,200.0
3352,1,0,4.3,275,Basavanagudi,Quick Bites,"Kharabath, Crispy Vada, Filter Coffee, Idli Vada, Idli Chutney, Kesari Bath, Gulab Jamun",South Indian,Dine-out,Basavanagudi,100.0
3353,0,0,4.1,238,Basavanagudi,Quick Bites,"Masala Dosa, Vada, Obbattu, Badam Milk, Khara Bhath, Coffee, Puri Saagu",South Indian,Dine-out,Basavanagudi,600.0
3354,1,0,3.7,93,Basavanagudi,Quick Bites,"Masala Vada Pav, Cheese Vada Pav, Fries",Street Food,Dine-out,Basavanagudi,200.0
3355,1,0,3.8,74,Basavanagudi,Quick Bites,"Coffee, Masala Dosa, Vegetable Biryani","South Indian, North Indian, Chinese",Dine-out,Basavanagudi,300.0
3356,0,0,3.8,124,Basavanagudi,Quick Bites,"Masala Poori, Rumali Roti, Sandwiches, Chaat, Burgers","South Indian, Fast Food, North Indian, Desserts",Dine-out,Basavanagudi,300.0
